SalesOrderNumber,CustomerName,EmailAddress
SO59719,Sean Nelson,sean41@adventure-works.com
SO59718,Daniel Davis,daniel23@adventure-works.com
SO59733,Katherine Carter,katherine58@adventure-works.com
SO59733,Katherine Carter,katherine58@adventure-works.com
SO59752,Dominique Malhotra,dominique4@adventure-works.com
SO59752,Dominique Malhotra,dominique4@adventure-works.com
SO59743,Logan Parker,logan27@adventure-works.com
SO59743,Logan Parker,logan27@adventure-works.com
SO59715,Louis Xie,louis20@adventure-works.com
SO59715,Louis Xie,louis20@adventure-works.com
SO59736,Raymond Sai,raymond7@adventure-works.com
SO59736,Raymond Sai,raymond7@adventure-works.com
SO59744,Connor Griffin,connor15@adventure-works.com
SO59726,Carolyn Suri,carolyn1@adventure-works.com
SO59726,Carolyn Suri,carolyn1@adventure-works.com
SO59726,Carolyn Suri,carolyn1@adventure-works.com
SO59753,Brendan Raji,brendan19@adventure-works.com
SO59753,Brendan Raji,brendan19@adventure-works.com
SO59753,Brendan Raji,brendan19@adventure-works.com
SO59753,Brendan Raji,brendan19@adventure-works.com
SO59742,Colleen Gao,colleen15@adventure-works.com
SO59742,Colleen Gao,colleen15@adventure-works.com
SO59742,Colleen Gao,colleen15@adventure-works.com
SO59737,Natasha Sanz,natasha20@adventure-works.com
SO59737,Natasha Sanz,natasha20@adventure-works.com
SO59748,Mariah Foster,mariah21@adventure-works.com
SO59748,Mariah Foster,mariah21@adventure-works.com
SO59748,Mariah Foster,mariah21@adventure-works.com
SO59759,Wyatt Mitchell,wyatt40@adventure-works.com
SO59749,Devon Goel,devon16@adventure-works.com
SO59749,Devon Goel,devon16@adventure-works.com
SO59749,Devon Goel,devon16@adventure-works.com
SO59714,Erick Madan,erick7@adventure-works.com
SO59709,Seth Rodriguez,seth19@adventure-works.com
SO59709,Seth Rodriguez,seth19@adventure-works.com
SO59709,Seth Rodriguez,seth19@adventure-works.com
SO59709,Seth Rodriguez,seth19@adventure-works.com
SO59709,Seth Rodriguez,seth19@adventure-works.com
SO59746,Carrie Schmidt,carrie17@adventure-works.com
SO59746,Carrie Schmidt,carrie17@adventure-works.com
SO59746,Carrie Schmidt,carrie17@adventure-works.com
SO59746,Carrie Schmidt,carrie17@adventure-works.com
SO59730,Natalie Coleman,natalie28@adventure-works.com
SO59724,Allison Allen,allison45@adventure-works.com
SO59724,Allison Allen,allison45@adventure-works.com
SO59729,Miguel Miller,miguel5@adventure-works.com
SO59729,Miguel Miller,miguel5@adventure-works.com
SO59738,Keith Chande,keith18@adventure-works.com
SO59738,Keith Chande,keith18@adventure-works.com
SO59740,Arturo Zhao,arturo11@adventure-works.com
SO59740,Arturo Zhao,arturo11@adventure-works.com
SO59740,Arturo Zhao,arturo11@adventure-works.com
SO59741,Kristen Wang,kristen1@adventure-works.com
SO59741,Kristen Wang,kristen1@adventure-works.com
SO59741,Kristen Wang,kristen1@adventure-works.com
SO59727,Nathaniel Kelly,nathaniel3@adventure-works.com
SO59727,Nathaniel Kelly,nathaniel3@adventure-works.com
SO59727,Nathaniel Kelly,nathaniel3@adventure-works.com
SO59728,Abigail Sanders,abigail24@adventure-works.com
SO59728,Abigail Sanders,abigail24@adventure-works.com
SO59728,Abigail Sanders,abigail24@adventure-works.com
SO59728,Abigail Sanders,abigail24@adventure-works.com
SO59739,Crystal Zhu,crystal15@adventure-works.com
SO59739,Crystal Zhu,crystal15@adventure-works.com
SO59739,Crystal Zhu,crystal15@adventure-works.com
SO59755,Natasha Hernandez,natasha4@adventure-works.com
SO59755,Natasha Hernandez,natasha4@adventure-works.com
SO59755,Natasha Hernandez,natasha4@adventure-works.com
SO59756,Nicholas Moore,nicholas9@adventure-works.com
SO59756,Nicholas Moore,nicholas9@adventure-works.com
SO59756,Nicholas Moore,nicholas9@adventure-works.com
SO59756,Nicholas Moore,nicholas9@adventure-works.com
SO59756,Nicholas Moore,nicholas9@adventure-works.com
SO59734,Jaclyn She,jaclyn24@adventure-works.com
SO59725,Eric Perry,eric16@adventure-works.com
SO59725,Eric Perry,eric16@adventure-works.com
SO59735,Tracy Goel,tracy18@adventure-works.com
SO59710,Brianna Griffin,brianna66@adventure-works.com
SO59710,Brianna Griffin,brianna66@adventure-works.com
SO59745,Amanda Stewart,amanda0@adventure-works.com
SO59745,Amanda Stewart,amanda0@adventure-works.com
SO59745,Amanda Stewart,amanda0@adventure-works.com
SO59717,Joan Long,joan9@adventure-works.com
SO59717,Joan Long,joan9@adventure-works.com
SO59713,Kaitlyn Brown,kaitlyn27@adventure-works.com
SO59713,Kaitlyn Brown,kaitlyn27@adventure-works.com
SO59713,Kaitlyn Brown,kaitlyn27@adventure-works.com
SO59712,Grant Nath,grant20@adventure-works.com
SO59712,Grant Nath,grant20@adventure-works.com
SO59750,Lacey Zhou,lacey21@adventure-works.com
SO59751,Cedric Anand,cedric40@adventure-works.com
SO59751,Cedric Anand,cedric40@adventure-works.com
SO59758,Rebekah Chandra,rebekah2@adventure-works.com
SO59758,Rebekah Chandra,rebekah2@adventure-works.com
SO59758,Rebekah Chandra,rebekah2@adventure-works.com
SO59757,Victor Martin,victor1@adventure-works.com
SO59757,Victor Martin,victor1@adventure-works.com
SO59732,Rebekah Mehta,rebekah13@adventure-works.com
SO59731,Gabriel Flores,gabriel9@adventure-works.com
SO59731,Gabriel Flores,gabriel9@adventure-works.com
SO59795,Audrey Torres,audrey13@adventure-works.com
SO59795,Audrey Torres,audrey13@adventure-works.com
SO59800,Cole Morris,cole19@adventure-works.com
SO59825,Angel Sanders,angel2@adventure-works.com
SO59825,Angel Sanders,angel2@adventure-works.com
SO59825,Angel Sanders,angel2@adventure-works.com
SO59784,Alejandro Xu,alejandro31@adventure-works.com
SO59784,Alejandro Xu,alejandro31@adventure-works.com
SO59784,Alejandro Xu,alejandro31@adventure-works.com
SO59781,Neil Ortega,neil21@adventure-works.com
SO59781,Neil Ortega,neil21@adventure-works.com
SO59779,Megan Thompson,megan18@adventure-works.com
SO59779,Megan Thompson,megan18@adventure-works.com
SO59764,Erika Gutierrez,erika8@adventure-works.com
SO59764,Erika Gutierrez,erika8@adventure-works.com
SO59782,Jada Perez,jada24@adventure-works.com
SO59775,James Diaz,james37@adventure-works.com
SO59775,James Diaz,james37@adventure-works.com
SO59775,James Diaz,james37@adventure-works.com
SO59775,James Diaz,james37@adventure-works.com
SO59765,Colin Huang,colin6@adventure-works.com
SO59765,Colin Huang,colin6@adventure-works.com
SO59790,Dawn Hu,dawn22@adventure-works.com
SO59790,Dawn Hu,dawn22@adventure-works.com
SO59790,Dawn Hu,dawn22@adventure-works.com
SO59776,Jordan Collins,jordan31@adventure-works.com
SO59776,Jordan Collins,jordan31@adventure-works.com
SO59776,Jordan Collins,jordan31@adventure-works.com
SO59799,Haley Mitchell,haley50@adventure-works.com
SO59799,Haley Mitchell,haley50@adventure-works.com
SO59799,Haley Mitchell,haley50@adventure-works.com
SO59799,Haley Mitchell,haley50@adventure-works.com
SO59789,Natasha Carlson,natasha18@adventure-works.com
SO59789,Natasha Carlson,natasha18@adventure-works.com
SO59789,Natasha Carlson,natasha18@adventure-works.com
SO59789,Natasha Carlson,natasha18@adventure-works.com
SO59789,Natasha Carlson,natasha18@adventure-works.com
SO59789,Natasha Carlson,natasha18@adventure-works.com
SO59777,Robert Perry,robert21@adventure-works.com
SO59777,Robert Perry,robert21@adventure-works.com
SO59777,Robert Perry,robert21@adventure-works.com
SO59811,Andy Vazquez,andy19@adventure-works.com
SO59785,Amber Hall,amber22@adventure-works.com
SO59785,Amber Hall,amber22@adventure-works.com
SO59785,Amber Hall,amber22@adventure-works.com
SO59778,Natalie Blue,natalie7@adventure-works.com
SO59778,Natalie Blue,natalie7@adventure-works.com
SO59813,Katrina Chande,katrina13@adventure-works.com
SO59802,Courtney Green,courtney11@adventure-works.com
SO59802,Courtney Green,courtney11@adventure-works.com
SO59807,Samantha Gonzales,samantha39@adventure-works.com
SO59807,Samantha Gonzales,samantha39@adventure-works.com
SO59804,Carol Washington,carol19@adventure-works.com
SO59804,Carol Washington,carol19@adventure-works.com
SO59786,Melody Saunders,melody20@adventure-works.com
SO59786,Melody Saunders,melody20@adventure-works.com
SO59786,Melody Saunders,melody20@adventure-works.com
SO59787,Cynthia Prasad,cynthia14@adventure-works.com
SO59787,Cynthia Prasad,cynthia14@adventure-works.com
SO59809,Brendan Xu,brendan4@adventure-works.com
SO59809,Brendan Xu,brendan4@adventure-works.com
SO59812,Deanna Weber,deanna7@adventure-works.com
SO59812,Deanna Weber,deanna7@adventure-works.com
SO59761,Randy Hu,randy23@adventure-works.com
SO59761,Randy Hu,randy23@adventure-works.com
SO59801,Cameron Diaz,cameron17@adventure-works.com
SO59783,Seth Hall,seth23@adventure-works.com
SO59783,Seth Hall,seth23@adventure-works.com
SO59808,Abigail Patterson,abigail35@adventure-works.com
SO59808,Abigail Patterson,abigail35@adventure-works.com
SO59798,Fernando Rodriguez,fernando18@adventure-works.com
SO59827,Luis Hughes,luis10@adventure-works.com
SO59827,Luis Hughes,luis10@adventure-works.com
SO59827,Luis Hughes,luis10@adventure-works.com
SO59827,Luis Hughes,luis10@adventure-works.com
SO59803,Daniel Harris,daniel10@adventure-works.com
SO59803,Daniel Harris,daniel10@adventure-works.com
SO59803,Daniel Harris,daniel10@adventure-works.com
SO59803,Daniel Harris,daniel10@adventure-works.com
SO59762,Dominique Fernandez,dominique13@adventure-works.com
SO59762,Dominique Fernandez,dominique13@adventure-works.com
SO59762,Dominique Fernandez,dominique13@adventure-works.com
SO59762,Dominique Fernandez,dominique13@adventure-works.com
SO59830,Albert Blanco,albert15@adventure-works.com
SO59830,Albert Blanco,albert15@adventure-works.com
SO59830,Albert Blanco,albert15@adventure-works.com
SO59830,Albert Blanco,albert15@adventure-works.com
SO59806,Logan Hill,logan39@adventure-works.com
SO59806,Logan Hill,logan39@adventure-works.com
SO59806,Logan Hill,logan39@adventure-works.com
SO59806,Logan Hill,logan39@adventure-works.com
SO59780,Xavier Ross,xavier45@adventure-works.com
SO59780,Xavier Ross,xavier45@adventure-works.com
SO59796,Erick Sanchez,erick20@adventure-works.com
SO59796,Erick Sanchez,erick20@adventure-works.com
SO59796,Erick Sanchez,erick20@adventure-works.com
SO59797,Xavier Richardson,xavier76@adventure-works.com
SO59797,Xavier Richardson,xavier76@adventure-works.com
SO59797,Xavier Richardson,xavier76@adventure-works.com
SO59805,Jessie Wang,jessie7@adventure-works.com
SO59805,Jessie Wang,jessie7@adventure-works.com
SO59805,Jessie Wang,jessie7@adventure-works.com
SO59805,Jessie Wang,jessie7@adventure-works.com
SO59829,Robin Alvarez,robin2@adventure-works.com
SO59829,Robin Alvarez,robin2@adventure-works.com
SO59829,Robin Alvarez,robin2@adventure-works.com
SO59829,Robin Alvarez,robin2@adventure-works.com
SO59763,Russell Shen,russell6@adventure-works.com
SO59763,Russell Shen,russell6@adventure-works.com
SO59769,Cameron Rodriguez,cameron38@adventure-works.com
SO59831,Cynthia Malhotra,cynthia9@adventure-works.com
SO59831,Cynthia Malhotra,cynthia9@adventure-works.com
SO59831,Cynthia Malhotra,cynthia9@adventure-works.com
SO59818,Lance Sanz,lance20@adventure-works.com
SO59793,Glenn Zhu,glenn15@adventure-works.com
SO59793,Glenn Zhu,glenn15@adventure-works.com
SO59774,Xavier Perry,xavier49@adventure-works.com
SO59774,Xavier Perry,xavier49@adventure-works.com
SO59774,Xavier Perry,xavier49@adventure-works.com
SO59774,Xavier Perry,xavier49@adventure-works.com
SO59826,Benjamin Coleman,benjamin7@adventure-works.com
SO59826,Benjamin Coleman,benjamin7@adventure-works.com
SO59826,Benjamin Coleman,benjamin7@adventure-works.com
SO59826,Benjamin Coleman,benjamin7@adventure-works.com
SO59791,Tanya Navarro,tanya6@adventure-works.com
SO59791,Tanya Navarro,tanya6@adventure-works.com
SO59791,Tanya Navarro,tanya6@adventure-works.com
SO59792,Tamara Zhou,tamara39@adventure-works.com
SO59792,Tamara Zhou,tamara39@adventure-works.com
SO59772,Joan Ross,joan5@adventure-works.com
SO59772,Joan Ross,joan5@adventure-works.com
SO59772,Joan Ross,joan5@adventure-works.com
SO59788,Janet Martin,janet5@adventure-works.com
SO59788,Janet Martin,janet5@adventure-works.com
SO59788,Janet Martin,janet5@adventure-works.com
SO59824,Zachary Diaz,zachary20@adventure-works.com
SO59824,Zachary Diaz,zachary20@adventure-works.com
SO59822,Tony Anand,tony24@adventure-works.com
SO59822,Tony Anand,tony24@adventure-works.com
SO59822,Tony Anand,tony24@adventure-works.com
SO59823,Kaitlyn Ward,kaitlyn59@adventure-works.com
SO59821,Riley Flores,riley10@adventure-works.com
SO59794,J�sus Alvarez,j�sus5@adventure-works.com
SO59794,J�sus Alvarez,j�sus5@adventure-works.com
SO59794,J�sus Alvarez,j�sus5@adventure-works.com
SO59810,Abby Garcia,abby12@adventure-works.com
SO59810,Abby Garcia,abby12@adventure-works.com
SO59810,Abby Garcia,abby12@adventure-works.com
SO59814,Bob Alan,bob6@adventure-works.com
SO59817,Nelson Suarez,nelson18@adventure-works.com
SO59817,Nelson Suarez,nelson18@adventure-works.com
SO59817,Nelson Suarez,nelson18@adventure-works.com
SO59817,Nelson Suarez,nelson18@adventure-works.com
SO59816,Gilbert Andersen,gilbert34@adventure-works.com
SO59816,Gilbert Andersen,gilbert34@adventure-works.com
SO59816,Gilbert Andersen,gilbert34@adventure-works.com
SO59816,Gilbert Andersen,gilbert34@adventure-works.com
SO59770,Seth Torres,seth78@adventure-works.com
SO59770,Seth Torres,seth78@adventure-works.com
SO59766,Seth Garcia,seth16@adventure-works.com
SO59766,Seth Garcia,seth16@adventure-works.com
SO59767,Abigail Murphy,abigail10@adventure-works.com
SO59767,Abigail Murphy,abigail10@adventure-works.com
SO59767,Abigail Murphy,abigail10@adventure-works.com
SO59828,Edward Lopez,edward4@adventure-works.com
SO59828,Edward Lopez,edward4@adventure-works.com
SO59819,Nathan Taylor,nathan67@adventure-works.com
SO59819,Nathan Taylor,nathan67@adventure-works.com
SO59771,Antonio Hayes,antonio23@adventure-works.com
SO59771,Antonio Hayes,antonio23@adventure-works.com
SO59771,Antonio Hayes,antonio23@adventure-works.com
SO59773,Sydney Roberts,sydney47@adventure-works.com
SO59820,Aimee Liu,aimee4@adventure-works.com
SO59815,Stacy Alonso,stacy9@adventure-works.com
SO59815,Stacy Alonso,stacy9@adventure-works.com
SO59815,Stacy Alonso,stacy9@adventure-works.com
SO59768,Jennifer James,jennifer70@adventure-works.com
SO59768,Jennifer James,jennifer70@adventure-works.com
SO59892,Tristan Foster,tristan16@adventure-works.com
SO59892,Tristan Foster,tristan16@adventure-works.com
SO59890,Zachary Powell,zachary7@adventure-works.com
SO59890,Zachary Powell,zachary7@adventure-works.com
SO59888,Joseph Moore,joseph14@adventure-works.com
SO59888,Joseph Moore,joseph14@adventure-works.com
SO59891,Angela Washington,angela16@adventure-works.com
SO59891,Angela Washington,angela16@adventure-works.com
SO59891,Angela Washington,angela16@adventure-works.com
SO59891,Angela Washington,angela16@adventure-works.com
SO59847,Christian Williams,christian32@adventure-works.com
SO59847,Christian Williams,christian32@adventure-works.com
SO59847,Christian Williams,christian32@adventure-works.com
SO59899,Jill Serrano,jill24@adventure-works.com
SO59899,Jill Serrano,jill24@adventure-works.com
SO59899,Jill Serrano,jill24@adventure-works.com
SO59899,Jill Serrano,jill24@adventure-works.com
SO59889,Dennis Ware,dennis0@adventure-works.com
SO59889,Dennis Ware,dennis0@adventure-works.com
SO59885,Orlando Blanco,orlando15@adventure-works.com
SO59885,Orlando Blanco,orlando15@adventure-works.com
SO59865,Tristan Barnes,tristan3@adventure-works.com
SO59865,Tristan Barnes,tristan3@adventure-works.com
SO59865,Tristan Barnes,tristan3@adventure-works.com
SO59865,Tristan Barnes,tristan3@adventure-works.com
SO59865,Tristan Barnes,tristan3@adventure-works.com
SO59895,Victoria Hall,victoria23@adventure-works.com
SO59895,Victoria Hall,victoria23@adventure-works.com
SO59895,Victoria Hall,victoria23@adventure-works.com
SO59895,Victoria Hall,victoria23@adventure-works.com
SO59902,Melvin Chande,melvin13@adventure-works.com
SO59902,Melvin Chande,melvin13@adventure-works.com
SO59902,Melvin Chande,melvin13@adventure-works.com
SO59902,Melvin Chande,melvin13@adventure-works.com
SO59867,April Shan,april8@adventure-works.com
SO59867,April Shan,april8@adventure-works.com
SO59867,April Shan,april8@adventure-works.com
SO59845,Antonio Bennett,antonio1@adventure-works.com
SO59845,Antonio Bennett,antonio1@adventure-works.com
SO59852,Antonio Bennett,antonio1@adventure-works.com
SO59832,Clinton Moreno,clinton3@adventure-works.com
SO59832,Clinton Moreno,clinton3@adventure-works.com
SO59832,Clinton Moreno,clinton3@adventure-works.com
SO59841,Amy Ye,amy16@adventure-works.com
SO59841,Amy Ye,amy16@adventure-works.com
SO59841,Amy Ye,amy16@adventure-works.com
SO59876,Juan Gray,juan16@adventure-works.com
SO59876,Juan Gray,juan16@adventure-works.com
SO59876,Juan Gray,juan16@adventure-works.com
SO59848,Luke Coleman,luke24@adventure-works.com
SO59848,Luke Coleman,luke24@adventure-works.com
SO59848,Luke Coleman,luke24@adventure-works.com
SO59846,Blake Green,blake32@adventure-works.com
SO59846,Blake Green,blake32@adventure-works.com
SO59846,Blake Green,blake32@adventure-works.com
SO59878,Justin Shan,justin27@adventure-works.com
SO59878,Justin Shan,justin27@adventure-works.com
SO59878,Justin Shan,justin27@adventure-works.com
SO59878,Justin Shan,justin27@adventure-works.com
SO59842,Sharon Yuan,sharon13@adventure-works.com
SO59842,Sharon Yuan,sharon13@adventure-works.com
SO59839,Sean Hernandez,sean51@adventure-works.com
SO59839,Sean Hernandez,sean51@adventure-works.com
SO59833,Tiffany Lin,tiffany7@adventure-works.com
SO59833,Tiffany Lin,tiffany7@adventure-works.com
SO59881,Dylan Brown,dylan39@adventure-works.com
SO59881,Dylan Brown,dylan39@adventure-works.com
SO59881,Dylan Brown,dylan39@adventure-works.com
SO59869,Destiny Bell,destiny30@adventure-works.com
